posid,B CELLS/D90,B CELLS/M12,B CELLS/M6,BM_CD34/D0,NEUTROPHILS/D90,NEUTROPHILS/M12,NEUTROPHILS/M6,NK CELLS/D90,PBMC/D90,PBMC/M12,PBMC/M6,T CELLS/D90,T-CELLS/M12,T-CELLS/M6,WHOLE BLOOD/D90,WHOLE BLOOD/M12,WHOLE BLOOD/M6,patient
chr9+136452173,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr9+136453122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136457835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+136458743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136460967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136464560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+136492210,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136495214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136524531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+136556736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+136562083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136574079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136633272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136633507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136634038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136636871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+136636914,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+136636988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136637005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136639428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136651010,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,p304G
chr9+136681765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+136681820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136682065,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,p304G
chr9+136703438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+136720456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,p304G
chr9+136734515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136746796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136789808,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,p304G
chr9+136810403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136814179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+136817120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136817432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136818774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136863172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136878542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr9+136904688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136913534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136919579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136931372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+136932442,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+136932814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+136933210,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,p304G
chr9+136975473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+137027063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+137033663,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,p304G
chr9+137080577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+137090773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+137090907,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137090919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137092172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137126588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137191489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+137208802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137217724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+137259631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+137335794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+137346325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137359963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,p304G
chr9+137428814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+137497444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+137498287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+137539609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137561232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137609504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+137630798,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+137635859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+137638033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137641861,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,p304G
chr9+137644836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,p304G
chr9+137644909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+137654605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+137658366,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,p304G
chr9+137660241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+137662396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+137682802,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,p304G
chr9+137683358,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,p304G
chr9+137684789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,p304G
chr9+137710598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+14119634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+14646004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+14670908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+15185288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+15453323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+15459050,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,p304G
chr9+15940873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+161795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+17226854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+17325232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+17427145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+19060938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+19300684,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr9+19339174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+20138967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+20409547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+20506852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+20603231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+20906294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+20990954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+21174028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+21509699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+229158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+24592907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+25977843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+26685072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+26935329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+27060074,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,p304G
chr9+27481657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+27511734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+28833868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+28863512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+29576525,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr9+29618309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+29857040,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+31348487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+3139016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+33018354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+33018664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+33018689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+33033003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+33058655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+33705302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+33857890,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+3392290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+34001955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr9+34192152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr9+34193233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+34264800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+34319752,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,p304G
chr9+3462809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+35100602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+3511673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+3520338,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,p304G
chr9+35231199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+35235284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+35256625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+35262191,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,p304G
chr9+35469670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+35499247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+35505129,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,p304G
chr9+35516086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+35606488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+35624538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+35743317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+35766175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+35766529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+35773023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+36046536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+36053785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+36065883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+36352061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+36366682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+36374077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+36582403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+37136341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+37136721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+37142547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+37186987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,p304G
chr9+37187602,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+37218971,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,p304G
chr9+37279932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+37291135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+37295541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+37323338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+37910765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+38002846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr9+38281066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+4073002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+40999654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+41007594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+41391485,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+42405221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+446650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+447799,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr9+4686053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+5073488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+5820310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+5908519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+5966160,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr9+62561876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+6338280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+6435456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+65683269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+68412802,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,p304G
chr9+68788778,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+6883944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+69145002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+69749304,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+6976369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,p304G
chr9+70277745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+70299032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+71173799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+71566608,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+71651357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+71755269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+71869541,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+71872978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+72557533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+72707394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+72919627,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+72991875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+72992230,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,p304G
chr9+72996570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+73139834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+73152981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+73169434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+73565147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr9+73570997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+74336391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+74367817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+75105853,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,p304G
chr9+75614827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+76483126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+76505933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+76555566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+77204107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+77260124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+77260917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+77295959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+77349330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+77402155,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr9+77907262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+77923417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+77964764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+78015471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+78383577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+78734727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+79551741,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+79905178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+81030902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+83747397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+83770925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+83788573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+83789269,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+83834049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+83891897,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+83895675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+83942426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+83977254,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+84267745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr9+8472318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+8478385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+8504916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+8511773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+854857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+85672104,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,p304G
chr9+85840376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+85967226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+85978348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+86349565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+86982904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+87540282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr9+87585129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+8772334,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,p304G
chr9+8796506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+88192682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+88327602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+88343183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+88479758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+89337185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+89390929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+89488725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+89739776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+90804863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+90826374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+91286417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+91311104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+91312203,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,p304G
chr9+91325347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+92207813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+92274201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+92307328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+92335004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+92344128,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+92405163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+92432750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+92459085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+92497677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+92575946,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr9+92585560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+92688102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+93069041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+93175892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr9+93491741,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr9+94099310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+94173466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr9+94174250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+94445140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+94834845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+94845074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+95212866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr9+95884164,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr9+95901506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr9+96359864,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,p304G
chr9+96543472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr9+96954531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr9+97065799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+97475145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr9+97675255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,p304G
chr9+97957548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
