seqnames,start,end,width,strand,refGenome,reads,patient,GTSP,cellType,timePoint,timePointDays,timePointMonths,dataSource,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr5,81465639,81465639,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-81465639,1,0.020116676725005028,TRUE,SSBP2,-,FALSE,TRUE,-0,RASGRF2,235476,+,TLX3,-89843643,+,377459,0.001589576616268257,4971,yes,SSBP2 *,"SSBP2 *
chr5-81465639"
chr5,89984885,89984885,1,-,hg38,216,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-89984885,1,0.020116676725005028,FALSE,MIR3660,-,FALSE,TRUE,31734,MEF2C,-1080779,-,TLX3,-81324397,+,377459,0.05722475818565725,4971,yes,MIR3660 ,"MIR3660 
chr5-89984885"
chr5,93732903,93732903,1,-,hg38,120,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-93732903,1,0.020116676725005028,TRUE,FAM172A,-,FALSE,TRUE,-0,NR2F1,138291,+,TLX3,-77576379,+,377459,0.031791532325365135,4971,yes,FAM172A *,"FAM172A *
chr5-93732903"
chr5,93866890,93866890,1,-,hg38,41,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-93866890,2,0.040233353450010056,TRUE,FAM172A,-,FALSE,TRUE,0,NR2F1,272278,+,TLX3,-77442392,+,377459,0.010862106877833089,4971,yes,FAM172A *,"FAM172A *
chr5-93866890"
chr5,93868861,93868861,1,-,hg38,72,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-93868861,1,0.020116676725005028,TRUE,FAM172A,-,FALSE,TRUE,0,NR2F1,274249,+,TLX3,-77440421,+,377459,0.019074919395219082,4971,yes,FAM172A *,"FAM172A *
chr5-93868861"
chr5,94104885,94104885,1,-,hg38,270,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-94104885,2,0.040233353450010056,TRUE,FAM172A,-,FALSE,TRUE,0,NR2F1,510273,+,TLX3,-77204397,+,377459,0.07153094773207157,4971,yes,FAM172A *,"FAM172A *
chr5-94104885"
chr5,95056021,95056021,1,-,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-95056021,1,0.020116676725005028,TRUE,MCTP1,-,FALSE,TRUE,0,NR2F1,1461409,+,TLX3,-76253261,+,377459,0.007682953645296576,4971,yes,MCTP1 *,"MCTP1 *
chr5-95056021"
chr5,95541810,95541810,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-95541810,1,0.020116676725005028,TRUE,TTC37,-,FALSE,TRUE,0,LNPEP,-1393830,+,TLX3,-75767472,+,377459,0.001589576616268257,4971,yes,TTC37 *,"TTC37 *
chr5-95541810"
chr5,98906392,98906392,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-98906392,1,0.020116676725005028,TRUE,CHD1,-,FALSE,TRUE,0,LNPEP,1876980,+,TLX3,-72402890,+,377459,2.649294360447095e-4,4971,yes,CHD1 *,"CHD1 *
chr5-98906392"
chr5,98906399,98906399,1,-,hg38,133,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-98906399,1,0.020116676725005028,TRUE,CHD1,-,FALSE,TRUE,0,LNPEP,1876987,+,TLX3,-72402883,+,377459,0.03523561499394636,4971,yes,CHD1 *,"CHD1 *
chr5-98906399"
chr5,102277533,102277533,1,+,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+102277533,1,0.020116676725005028,TRUE,SLCO4C1,-,FALSE,FALSE,0,LNPEP,5248121,+,TLX3,-69031749,+,377459,0.003973941540670642,4971,yes,SLCO4C1 *,"SLCO4C1 *
chr5+102277533"
chr5,102938413,102938413,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+102938413,1,0.020116676725005028,TRUE,PAM,+,FALSE,TRUE,-0,LNPEP,5909001,+,TLX3,-68370869,+,377459,5.29858872089419e-4,4971,yes,PAM *,"PAM *
chr5+102938413"
chr5,106825318,106825318,1,+,hg38,24,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+106825318,1,0.020116676725005028,TRUE,LINC01950,-,FALSE,FALSE,-0,APC,-5882185,+,TLX3,-64483964,+,377459,0.006358306465073028,4971,yes,LINC01950 *,"LINC01950 *
chr5+106825318"
chr5,107962604,107962604,1,+,hg38,128,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+107962604,1,0.020116676725005028,TRUE,FBXL17,-,FALSE,FALSE,-0,APC,-4744899,+,TLX3,-63346678,+,377459,0.03391096781372282,4971,yes,FBXL17 *,"FBXL17 *
chr5+107962604"
chr5,109134354,109134354,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+109134354,1,0.020116676725005028,TRUE,FER,+,FALSE,TRUE,-0,APC,-3573149,+,TLX3,-62174928,+,377459,5.29858872089419e-4,4971,yes,FER *,"FER *
chr5+109134354"
chr5,109361110,109361110,1,+,hg38,92,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+109361110,1,0.020116676725005028,TRUE,PJA2,-,FALSE,FALSE,-0,APC,-3346393,+,TLX3,-61948172,+,377459,0.024373508116113274,4971,yes,PJA2 *,"PJA2 *
chr5+109361110"
chr5,109366890,109366890,1,+,hg38,172,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+109366890,1,0.020116676725005028,TRUE,PJA2,-,FALSE,FALSE,-0,APC,-3340613,+,TLX3,-61942392,+,377459,0.04556786299969003,4971,yes,PJA2 *,"PJA2 *
chr5+109366890"
chr5,109379076,109379076,1,+,hg38,126,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+109379076,1,0.020116676725005028,TRUE,PJA2,-,TRUE,FALSE,0,APC,-3328427,+,TLX3,-61930206,+,377459,0.033381108941633396,4971,yes,PJA2 *,"PJA2 *
chr5+109379076"
chr5,109406939,109406939,1,+,hg38,100,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+109406939,1,0.020116676725005028,TRUE,PJA2,-,FALSE,FALSE,0,APC,-3300564,+,TLX3,-61902343,+,377459,0.026492943604470947,4971,yes,PJA2 *,"PJA2 *
chr5+109406939"
chr5,11118189,11118189,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+11118189,1,0.020116676725005028,TRUE,CTNND2,-,FALSE,FALSE,-0,CTNND2,-0,-,TLX3,-160191093,+,377459,5.29858872089419e-4,4971,yes,CTNND2 *~,"CTNND2 *~
chr5+11118189"
chr5,11207277,11207277,1,+,hg38,178,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+11207277,1,0.020116676725005028,TRUE,CTNND2,-,FALSE,FALSE,-0,CTNND2,-0,-,TLX3,-160102005,+,377459,0.04715743961595829,4971,yes,CTNND2 *~,"CTNND2 *~
chr5+11207277"
chr5,112765577,112765577,1,+,hg38,308,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+112765577,1,0.020116676725005028,TRUE,APC,+,FALSE,TRUE,0,APC,0,+,TLX3,-58543705,+,377459,0.08159826630177053,4971,yes,APC *~,"APC *~
chr5+112765577"
chr5,113567184,113567184,1,+,hg38,132,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+113567184,1,0.020116676725005028,TRUE,YTHDC2,+,TRUE,TRUE,-0,MCC,-78353,-,TLX3,-57742098,+,377459,0.03497068555790165,4971,yes,YTHDC2 *,"YTHDC2 *
chr5+113567184"
chr5,115609747,115609747,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+115609747,1,0.020116676725005028,TRUE,"TMED7-TICAM2,LOC101927100","-,+",FALSE,FALSE,0,MCC,-2120916,-,TLX3,-55699535,+,377459,7.947883081341285e-4,4971,yes,"TMED7-TICAM2,LOC101927100 *","TMED7-TICAM2,LOC101927100 *
chr5+115609747"
chr5,117895106,117895106,1,+,hg38,9,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+117895106,1,0.020116676725005028,TRUE,LINC02147,+,FALSE,TRUE,0,LOX,4168087,-,TLX3,-53414176,+,377459,0.0023843649244023853,4971,yes,LINC02147 *,"LINC02147 *
chr5+117895106"
chr5,118904990,118904990,1,+,hg38,104,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+118904990,1,0.020116676725005028,TRUE,DTWD2,-,FALSE,FALSE,-0,LOX,3158203,-,TLX3,-52404292,+,377459,0.02755266134864979,4971,yes,DTWD2 *,"DTWD2 *
chr5+118904990"
chr5,119250285,119250285,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+119250285,1,0.020116676725005028,FALSE,DMXL1,+,FALSE,TRUE,1155,LOX,2812908,-,TLX3,-52058997,+,377459,2.649294360447095e-4,4971,yes,DMXL1 ,"DMXL1 
chr5+119250285"
chr5,11999750,11999750,1,+,hg38,81,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+11999750,1,0.020116676725005028,FALSE,CTNND2,-,FALSE,FALSE,-95706,CTNND2,-95706,-,TLX3,-159309532,+,377459,0.02145928431962147,4971,yes,CTNND2 ,"CTNND2 
chr5+11999750"
chr5,121052099,121052099,1,+,hg38,40,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+121052099,1,0.020116676725005028,FALSE,LOC102467226,+,FALSE,TRUE,-270449,LOX,1011094,-,TLX3,-50257183,+,377459,0.01059717744178838,4971,yes,LOC102467226 ,"LOC102467226 
chr5+121052099"
chr5,121183906,121183906,1,+,hg38,66,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+121183906,1,0.020116676725005028,FALSE,LOC102467226,+,FALSE,TRUE,-138642,LOX,879287,-,TLX3,-50125376,+,377459,0.017485342778950825,4971,yes,LOC102467226 ,"LOC102467226 
chr5+121183906"
chr5,121290207,121290207,1,+,hg38,56,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+121290207,1,0.020116676725005028,FALSE,LOC102467226,+,FALSE,TRUE,-32341,LOX,772986,-,TLX3,-50019075,+,377459,0.014836048418503733,4971,yes,LOC102467226 ,"LOC102467226 
chr5+121290207"
chr5,121672119,121672119,1,+,hg38,36,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+121672119,1,0.020116676725005028,FALSE,FTMT,+,FALSE,TRUE,-179834,LOX,391074,-,TLX3,-49637163,+,377459,0.009537459697609541,4971,yes,FTMT ,"FTMT 
chr5+121672119"
chr5,123407728,123407728,1,+,hg38,81,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+123407728,1,0.020116676725005028,TRUE,CEP120,-,FALSE,FALSE,0,ZNF608,1229187,-,TLX3,-47901554,+,377459,0.02145928431962147,4971,yes,CEP120 *,"CEP120 *
chr5+123407728"
chr5,129824806,129824806,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+129824806,1,0.020116676725005028,FALSE,KIAA1024L,+,FALSE,TRUE,59742,FNIP1,1816905,-,TLX3,-41484476,+,377459,2.649294360447095e-4,4971,yes,KIAA1024L ,"KIAA1024L 
chr5+129824806"
chr5,12986731,12986731,1,+,hg38,166,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+12986731,1,0.020116676725005028,TRUE,LINC02220,-,FALSE,FALSE,0,CTNND2,-1082687,-,TLX3,-158322551,+,377459,0.04397828638342177,4971,yes,LINC02220 *,"LINC02220 *
chr5+12986731"
chr5,131708915,131708915,1,+,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+131708915,1,0.020116676725005028,TRUE,FNIP1,-,FALSE,FALSE,-0,FNIP1,-0,-,TLX3,-39600367,+,377459,0.0018545060523129666,4971,yes,FNIP1 *~,"FNIP1 *~
chr5+131708915"
chr5,132915447,132915447,1,+,hg38,330,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+132915447,1,0.020116676725005028,TRUE,AFF4,-,FALSE,FALSE,-0,AFF4,-0,-,TLX3,-38393835,+,377459,0.08742671389475414,4971,yes,AFF4 *~,"AFF4 *~
chr5+132915447"
chr5,132957317,132957317,1,+,hg38,90,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+132957317,1,0.020116676725005028,TRUE,AFF4,-,FALSE,FALSE,0,AFF4,0,-,TLX3,-38351965,+,377459,0.023843649244023855,4971,yes,AFF4 *~,"AFF4 *~
chr5+132957317"
chr5,134726921,134726921,1,+,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+134726921,1,0.020116676725005028,TRUE,SEC24A,+,TRUE,TRUE,-0,PITX1,300811,-,TLX3,-36582361,+,377459,0.0018545060523129666,4971,yes,SEC24A *,"SEC24A *
chr5+134726921"
chr5,137881151,137881151,1,+,hg38,127,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+137881151,1,0.020116676725005028,TRUE,MYOT,+,FALSE,TRUE,-0,CDC25C,404112,-,TLX3,-33428131,+,377459,0.03364603837767811,4971,yes,MYOT *,"MYOT *
chr5+137881151"
chr5,139613213,139613213,1,+,hg38,225,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+139613213,1,0.020116676725005028,TRUE,UBE2D2,+,FALSE,TRUE,-0,UBE2D2,-0,+,TLX3,-31696069,+,377459,0.059609123110059635,4971,yes,UBE2D2 *~,"UBE2D2 *~
chr5+139613213"
chr5,139624262,139624262,1,+,hg38,51,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+139624262,1,0.020116676725005028,TRUE,UBE2D2,+,FALSE,TRUE,-0,UBE2D2,-0,+,TLX3,-31685020,+,377459,0.013511401238280185,4971,yes,UBE2D2 *~,"UBE2D2 *~
chr5+139624262"
chr5,139703438,139703438,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+139703438,1,0.020116676725005028,FALSE,CXXC5,+,FALSE,TRUE,19552,UBE2D2,75003,+,TLX3,-31605844,+,377459,2.649294360447095e-4,4971,yes,CXXC5 ,"CXXC5 
chr5+139703438"
chr5,13974206,13974206,1,+,hg38,19,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+13974206,1,0.020116676725005028,FALSE,DNAH5,-,FALSE,FALSE,-29725,TRIO,-169494,+,TLX3,-157335076,+,377459,0.00503365928484948,4971,yes,DNAH5 ,"DNAH5 
chr5+13974206"
chr5,140484616,140484616,1,+,hg38,456,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+140484616,2,0.040233353450010056,TRUE,"ANKHD1,ANKHD1-EIF4EBP3","+,+",FALSE,TRUE,0,PCDHB7,-688003,+,TLX3,-30824666,+,377459,0.12080782283638754,4971,yes,"ANKHD1,ANKHD1-EIF4EBP3 *","ANKHD1,ANKHD1-EIF4EBP3 *
chr5+140484616"
chr5,140498534,140498534,1,+,hg38,304,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+140498534,2,0.040233353450010056,TRUE,"ANKHD1,ANKHD1-EIF4EBP3","+,+",FALSE,TRUE,0,PCDHB7,-674085,+,TLX3,-30810748,+,377459,0.08053854855759168,4971,yes,"ANKHD1,ANKHD1-EIF4EBP3 *","ANKHD1,ANKHD1-EIF4EBP3 *
chr5+140498534"
chr5,140502058,140502058,1,+,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+140502058,1,0.020116676725005028,TRUE,"ANKHD1,ANKHD1-EIF4EBP3","+,+",FALSE,TRUE,0,PCDHB7,-670561,+,TLX3,-30807224,+,377459,0.007682953645296576,4971,yes,"ANKHD1,ANKHD1-EIF4EBP3 *","ANKHD1,ANKHD1-EIF4EBP3 *
chr5+140502058"
chr5,143328512,143328512,1,+,hg38,45,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+143328512,1,0.020116676725005028,TRUE,NR3C1,-,FALSE,FALSE,-0,ARHGAP26,99500,+,TLX3,-27980770,+,377459,0.011921824622011927,4971,yes,NR3C1 *,"NR3C1 *
chr5+143328512"
chr5,143600124,143600124,1,+,hg38,65,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+143600124,1,0.020116676725005028,FALSE,MIR5197,+,FALSE,TRUE,-79734,ARHGAP26,371112,+,TLX3,-27709158,+,377459,0.017220413342906117,4971,yes,MIR5197 ,"MIR5197 
chr5+143600124"
chr5,144481352,144481352,1,+,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+144481352,2,0.040233353450010056,FALSE,KCTD16,+,FALSE,TRUE,3970,ARHGAP26,1252340,+,TLX3,-26827930,+,377459,0.001059717744178838,4971,yes,KCTD16 ,"KCTD16 
chr5+144481352"
chr5,145794638,145794638,1,+,hg38,58,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+145794638,1,0.020116676725005028,TRUE,PRELID2,-,FALSE,FALSE,-0,SPINK7,-2517787,+,TLX3,-25514644,+,377459,0.015365907290593152,4971,yes,PRELID2 *,"PRELID2 *
chr5+145794638"
chr5,145967769,145967769,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+145967769,1,0.020116676725005028,TRUE,SH3RF2,+,FALSE,TRUE,0,SPINK7,-2344656,+,TLX3,-25341513,+,377459,5.29858872089419e-4,4971,yes,SH3RF2 *,"SH3RF2 *
chr5+145967769"
chr5,147210064,147210064,1,+,hg38,21,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+147210064,1,0.020116676725005028,TRUE,STK32A-AS1,-,TRUE,FALSE,0,SPINK7,-1102361,+,TLX3,-24099218,+,377459,0.005563518156938899,4971,yes,STK32A-AS1 *,"STK32A-AS1 *
chr5+147210064"
chr5,147531198,147531198,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+147531198,1,0.020116676725005028,FALSE,DPYSL3,-,FALSE,FALSE,-21141,SPINK7,-781227,+,TLX3,-23778084,+,377459,5.29858872089419e-4,4971,yes,DPYSL3 ,"DPYSL3 
chr5+147531198"
chr5,149514994,149514994,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+149514994,1,0.020116676725005028,TRUE,CSNK1A1,-,FALSE,FALSE,-0,CSNK1A1,-0,-,TLX3,-21794288,+,377459,2.649294360447095e-4,4971,yes,CSNK1A1 *~,"CSNK1A1 *~
chr5+149514994"
chr5,150749027,150749027,1,+,hg38,19,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+150749027,1,0.020116676725005028,TRUE,DCTN4,-,FALSE,FALSE,0,CD74,-336090,-,TLX3,-20560255,+,377459,0.00503365928484948,4971,yes,DCTN4 *,"DCTN4 *
chr5+150749027"
chr5,164370987,164370987,1,+,hg38,33,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+164370987,1,0.020116676725005028,FALSE,LINC02143,-,FALSE,FALSE,77433,CCNG1,925970,+,TLX3,-6938295,+,377459,0.008742671389475412,4971,yes,LINC02143 ,"LINC02143 
chr5+164370987"
chr5,165199218,165199218,1,+,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+165199218,1,0.020116676725005028,FALSE,LOC102546299,+,FALSE,TRUE,656233,CCNG1,1754201,+,TLX3,-6110064,+,377459,0.0018545060523129666,4971,yes,LOC102546299 ,"LOC102546299 
chr5+165199218"
chr5,176932284,176932284,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+176932284,1,0.020116676725005028,TRUE,UIMC1,-,FALSE,FALSE,-0,FGFR4,-154586,+,TLX3,5620149,+,377459,2.649294360447095e-4,4971,yes,UIMC1 *,"UIMC1 *
chr5+176932284"
chr5,177163999,177163999,1,+,hg38,109,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177163999,1,0.020116676725005028,TRUE,NSD1,+,FALSE,TRUE,0,NSD1,0,+,TLX3,5851864,+,377459,0.028877308528873335,4971,yes,NSD1 *~,"NSD1 *~
chr5+177163999"
chr5,177193788,177193788,1,+,hg38,74,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177193788,1,0.020116676725005028,TRUE,NSD1,+,FALSE,TRUE,0,NSD1,0,+,TLX3,5881653,+,377459,0.019604778267308505,4971,yes,NSD1 *~,"NSD1 *~
chr5+177193788"
chr5,177198487,177198487,1,+,hg38,41,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177198487,1,0.020116676725005028,TRUE,NSD1,+,FALSE,TRUE,0,NSD1,0,+,TLX3,5886352,+,377459,0.010862106877833089,4971,yes,NSD1 *~,"NSD1 *~
chr5+177198487"
chr5,177221998,177221998,1,+,hg38,21,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177221998,1,0.020116676725005028,TRUE,NSD1,+,FALSE,TRUE,-0,NSD1,-0,+,TLX3,5909863,+,377459,0.005563518156938899,4971,yes,NSD1 *~,"NSD1 *~
chr5+177221998"
chr5,177248965,177248965,1,+,hg38,138,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177248965,1,0.020116676725005028,TRUE,NSD1,+,FALSE,TRUE,-0,NSD1,-0,+,TLX3,5936830,+,377459,0.03656026217416991,4971,yes,NSD1 *~,"NSD1 *~
chr5+177248965"
chr5,177262542,177262542,1,+,hg38,92,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177262542,2,0.040233353450010056,TRUE,NSD1,+,FALSE,TRUE,-0,NSD1,-0,+,TLX3,5950407,+,377459,0.024373508116113274,4971,yes,NSD1 *~,"NSD1 *~
chr5+177262542"
chr5,177655245,177655245,1,+,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+177655245,1,0.020116676725005028,TRUE,LOC202181,-,FALSE,FALSE,0,DBN1,-181551,-,TLX3,6343110,+,377459,0.0018545060523129666,4971,yes,LOC202181 *,"LOC202181 *
chr5+177655245"
chr5,178615892,178615892,1,+,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+178615892,1,0.020116676725005028,TRUE,CLK4,-,FALSE,FALSE,0,RMND5B,467321,+,TLX3,7303757,+,377459,0.003973941540670642,4971,yes,CLK4 *,"CLK4 *
chr5+178615892"
chr5,179030626,179030626,1,+,hg38,418,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+179030626,2,0.040233353450010056,TRUE,ZNF879,+,FALSE,TRUE,-0,RMND5B,882055,+,TLX3,7718491,+,377459,0.11074050426668858,4971,yes,ZNF879 *,"ZNF879 *
chr5+179030626"
chr5,179717586,179717586,1,+,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+179717586,1,0.020116676725005028,TRUE,CANX,+,FALSE,TRUE,-0,MAPK9,516006,-,TLX3,8405451,+,377459,5.29858872089419e-4,4971,yes,CANX *,"CANX *
chr5+179717586"
chr5,180010782,180010782,1,+,hg38,43,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+180010782,1,0.020116676725005028,TRUE,RNF130,-,FALSE,FALSE,-0,MAPK9,222810,-,TLX3,8698647,+,377459,0.011391965749922508,4971,yes,RNF130 *,"RNF130 *
chr5+180010782"
chr5,180026212,180026212,1,+,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+180026212,1,0.020116676725005028,TRUE,RNF130,-,FALSE,FALSE,0,MAPK9,207380,-,TLX3,8714077,+,377459,0.007682953645296576,4971,yes,RNF130 *,"RNF130 *
chr5+180026212"
chr5,180502873,180502873,1,+,hg38,252,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+180502873,1,0.020116676725005028,TRUE,CNOT6,+,FALSE,TRUE,0,MAPK9,-210801,-,TLX3,9190738,+,377459,0.06676221788326679,4971,yes,CNOT6 *,"CNOT6 *
chr5+180502873"
chr5,180563556,180563556,1,+,hg38,36,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+180563556,1,0.020116676725005028,TRUE,CNOT6,+,FALSE,TRUE,-0,MAPK9,-271484,-,TLX3,9251421,+,377459,0.009537459697609541,4971,yes,CNOT6 *,"CNOT6 *
chr5+180563556"
chr5,18685070,18685070,1,+,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+18685070,1,0.020116676725005028,FALSE,LINC02223,+,FALSE,TRUE,754580,FBXL7,2745273,+,TLX3,-152624212,+,377459,2.649294360447095e-4,4971,yes,LINC02223 ,"LINC02223 
chr5+18685070"
chr5,20070195,20070195,1,+,hg38,8,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+20070195,1,0.020116676725005028,TRUE,CDH18,-,FALSE,FALSE,0,FBXL7,4130398,+,TLX3,-151239087,+,377459,0.002119435488357676,4971,yes,CDH18 *,"CDH18 *
chr5+20070195"
chr5,20654701,20654701,1,+,hg38,80,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+20654701,1,0.020116676725005028,TRUE,LINC02241,+,FALSE,TRUE,0,CDH10,3832397,-,TLX3,-150654581,+,377459,0.02119435488357676,4971,yes,LINC02241 *,"LINC02241 *
chr5+20654701"
chr5,27011976,27011976,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+27011976,1,0.020116676725005028,TRUE,CDH9,-,FALSE,FALSE,0,CDH10,-2366997,-,TLX3,-144297306,+,377459,7.947883081341285e-4,4971,yes,CDH9 *,"CDH9 *
chr5+27011976"
chr5,27200048,27200048,1,+,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+27200048,1,0.020116676725005028,FALSE,CDH9,-,FALSE,FALSE,-161465,CDH10,-2555069,-,TLX3,-144109234,+,377459,7.947883081341285e-4,4971,yes,CDH9 ,"CDH9 
chr5+27200048"
chr5,27398145,27398145,1,+,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+27398145,1,0.020116676725005028,FALSE,PURPL,+,FALSE,TRUE,-74145,CDH10,-2753166,-,TLX3,-143911137,+,377459,0.004768729848804771,4971,yes,PURPL ,"PURPL 
chr5+27398145"
chr5,27402806,27402806,1,+,hg38,203,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5+27402806,1,0.020116676725005028,FALSE,PURPL,+,FALSE,TRUE,-69484,CDH10,-2757827,-,TLX3,-143906476,+,377459,0.05378067551707603,4971,yes,PURPL ,"PURPL 
chr5+27402806"
